fname,label
shokto (92).wav,shokto
shokto (93).wav,shokto
shokto (94).wav,shokto
shokto (95).wav,shokto
shokto (96).wav,shokto
shunno (1).wav,shunno
shunno (10).wav,shunno
shunno (11).wav,shunno
shunno (12).wav,shunno
shunno (13).wav,shunno
shunno (14).wav,shunno
shunno (15).wav,shunno
shunno (16).wav,shunno
shunno (17).wav,shunno
shunno (18).wav,shunno
shunno (19).wav,shunno
shunno (2).wav,shunno
shunno (20).wav,shunno
shunno (21).wav,shunno
shunno (22).wav,shunno
shunno (23).wav,shunno
shunno (24).wav,shunno
shunno (25).wav,shunno
shunno (26).wav,shunno
shunno (27).wav,shunno
shunno (28).wav,shunno
shunno (29).wav,shunno
shunno (3).wav,shunno
shunno (30).wav,shunno
shunno (31).wav,shunno
shunno (32).wav,shunno
shunno (33).wav,shunno
shunno (34).wav,shunno
shunno (35).wav,shunno
shunno (36).wav,shunno
shunno (37).wav,shunno
shunno (38).wav,shunno
shunno (39).wav,shunno
shunno (4).wav,shunno
shunno (40).wav,shunno
shunno (41).wav,shunno
shunno (42).wav,shunno
shunno (43).wav,shunno
shunno (44).wav,shunno
shunno (45).wav,shunno
shunno (46).wav,shunno
shunno (47).wav,shunno
shunno (48).wav,shunno
shunno (49).wav,shunno
shunno (5).wav,shunno
shunno (50).wav,shunno
shunno (51).wav,shunno
shunno (52).wav,shunno
shunno (53).wav,shunno
shunno (54).wav,shunno
shunno (55).wav,shunno
shunno (56).wav,shunno
shunno (57).wav,shunno
shunno (58).wav,shunno
shunno (59).wav,shunno
shunno (6).wav,shunno
shunno (60).wav,shunno
shunno (61).wav,shunno
shunno (62).wav,shunno
shunno (63).wav,shunno
shunno (64).wav,shunno
shunno (65).wav,shunno
shunno (66).wav,shunno
shunno (67).wav,shunno
shunno (68).wav,shunno
shunno (69).wav,shunno
shunno (7).wav,shunno
shunno (70).wav,shunno
shunno (71).wav,shunno
shunno (72).wav,shunno
shunno (73).wav,shunno
shunno (74).wav,shunno
shunno (75).wav,shunno
shunno (76).wav,shunno
shunno (77).wav,shunno
shunno (78).wav,shunno
shunno (79).wav,shunno
shunno (8).wav,shunno
shunno (80).wav,shunno
shunno (81).wav,shunno
shunno (82).wav,shunno
shunno (83).wav,shunno
shunno (84).wav,shunno
shunno (85).wav,shunno
shunno (86).wav,shunno
shunno (87).wav,shunno
shunno (88).wav,shunno
shunno (89).wav,shunno
shunno (9).wav,shunno
shunno (90).wav,shunno
shunno (91).wav,shunno
shunno (92).wav,shunno
shunno (93).wav,shunno
shunno (94).wav,shunno
shunno (95).wav,shunno
shunno (96).wav,shunno
shunno (97).wav,shunno
thanda (1).wav,thanda
thanda (100).wav,thanda
thanda (101).wav,thanda
thanda (102).wav,thanda
thanda (103).wav,thanda
thanda (104).wav,thanda
thanda (105).wav,thanda
thanda (106).wav,thanda
thanda (107).wav,thanda
thanda (108).wav,thanda
thanda (109).wav,thanda
thanda (110).wav,thanda
thanda (111).wav,thanda
thanda (112).wav,thanda
thanda (113).wav,thanda
thanda (114).wav,thanda
thanda (115).wav,thanda
thanda (116).wav,thanda
thanda (117).wav,thanda
thanda (118).wav,thanda
thanda (119).wav,thanda
thanda (120).wav,thanda
thanda (121).wav,thanda
thanda (122).wav,thanda
thanda (123).wav,thanda
thanda (124).wav,thanda
thanda (125).wav,thanda
thanda (126).wav,thanda
thanda (127).wav,thanda
thanda (128).wav,thanda
thanda (129).wav,thanda
thanda (130).wav,thanda
thanda (131).wav,thanda
thanda (132).wav,thanda
thanda (133).wav,thanda
thanda (134).wav,thanda
thanda (135).wav,thanda
thanda (136).wav,thanda
thanda (137).wav,thanda
thanda (138).wav,thanda
thanda (139).wav,thanda
thanda (140).wav,thanda
thanda (141).wav,thanda
thanda (142).wav,thanda
thanda (143).wav,thanda
thanda (144).wav,thanda
thanda (145).wav,thanda
thanda (146).wav,thanda
thanda (147).wav,thanda
thanda (148).wav,thanda
thanda (149).wav,thanda
thanda (150).wav,thanda
thanda (151).wav,thanda
thanda (152).wav,thanda
thanda (153).wav,thanda
thanda (154).wav,thanda
thanda (155).wav,thanda
thanda (156).wav,thanda
thanda (157).wav,thanda
thanda (158).wav,thanda
thanda (159).wav,thanda
thanda (160).wav,thanda
thanda (161).wav,thanda
thanda (162).wav,thanda
thanda (163).wav,thanda
thanda (164).wav,thanda
thanda (165).wav,thanda
thanda (166).wav,thanda
thanda (167).wav,thanda
thanda (168).wav,thanda
thanda (169).wav,thanda
thanda (170).wav,thanda
thanda (171).wav,thanda
thanda (172).wav,thanda
thanda (173).wav,thanda
thanda (174).wav,thanda
thanda (175).wav,thanda
thanda (176).wav,thanda
thanda (177).wav,thanda
thanda (178).wav,thanda
thanda (179).wav,thanda
thanda (180).wav,thanda
thanda (181).wav,thanda
thanda (182).wav,thanda
thanda (87).wav,thanda
thanda (88).wav,thanda
thanda (89).wav,thanda
thanda (90).wav,thanda
thanda (91).wav,thanda
thanda (92).wav,thanda
thanda (93).wav,thanda
thanda (94).wav,thanda
thanda (95).wav,thanda
thanda (96).wav,thanda
thanda (97).wav,thanda
thanda (98).wav,thanda
thanda (99).wav,thanda
tin (1).wav,tin
tin (100).wav,tin
tin (101).wav,tin
tin (102).wav,tin
tin (103).wav,tin
tin (104).wav,tin
tin (105).wav,tin
tin (106).wav,tin
tin (107).wav,tin
tin (108).wav,tin
tin (109).wav,tin
tin (110).wav,tin
tin (111).wav,tin
tin (112).wav,tin
tin (113).wav,tin
tin (114).wav,tin
tin (115).wav,tin
tin (116).wav,tin
tin (117).wav,tin
tin (118).wav,tin
tin (119).wav,tin
tin (120).wav,tin
tin (121).wav,tin
tin (122).wav,tin
tin (123).wav,tin
tin (124).wav,tin
tin (125).wav,tin
tin (126).wav,tin
tin (127).wav,tin
tin (128).wav,tin
tin (129).wav,tin
tin (130).wav,tin
tin (131).wav,tin
tin (132).wav,tin
tin (133).wav,tin
tin (134).wav,tin
tin (135).wav,tin
tin (136).wav,tin
tin (137).wav,tin
tin (138).wav,tin
tin (139).wav,tin
tin (140).wav,tin
tin (141).wav,tin
tin (142).wav,tin
tin (143).wav,tin
tin (144).wav,tin
tin (145).wav,tin
tin (146).wav,tin
tin (147).wav,tin
tin (148).wav,tin
tin (149).wav,tin
tin (150).wav,tin
tin (151).wav,tin
tin (152).wav,tin
tin (153).wav,tin
tin (154).wav,tin
tin (155).wav,tin
tin (156).wav,tin
tin (157).wav,tin
tin (158).wav,tin
tin (159).wav,tin
tin (160).wav,tin
tin (161).wav,tin
tin (162).wav,tin
tin (163).wav,tin
tin (164).wav,tin
tin (165).wav,tin
tin (166).wav,tin
tin (167).wav,tin
tin (168).wav,tin
tin (169).wav,tin
tin (170).wav,tin
tin (171).wav,tin
tin (172).wav,tin
tin (173).wav,tin
tin (174).wav,tin
tin (175).wav,tin
tin (176).wav,tin
tin (177).wav,tin
tin (178).wav,tin
tin (179).wav,tin
tin (180).wav,tin
tin (181).wav,tin
tin (182).wav,tin
tin (87).wav,tin
tin (88).wav,tin
tin (89).wav,tin
tin (90).wav,tin
tin (91).wav,tin
tin (92).wav,tin
tin (93).wav,tin
tin (94).wav,tin
tin (95).wav,tin
tin (96).wav,tin
tin (97).wav,tin
tin (98).wav,tin
tin (99).wav,tin
